participant_id,side,phase,window_idx,window_start,window_end,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_iqr,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_iqr,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_iqr,acc_magnitude_mean,acc_magnitude_std,acc_magnitude_max,acc_magnitude_range,acc_enmo_mean,acc_enmo_std,acc_enmo_max,acc_enmo_sum,acc_activity_level,acc_sma,acc_x_dominance,acc_y_dominance,acc_z_dominance
MIT011,RIGHT,MollyIntervention,7,2025-11-03T09:46:35.377921,2025-11-03T09:47:34.424746,0.00023260679507240207,0.02534411457806795,-0.1632207003510918,0.1732169387537497,0.3364376391048415,0.013645333601005125,-0.0005803655513208172,0.0434349746289186,-0.2393493845967439,0.2383502137542217,0.4776995983509656,0.02957752321225495,-0.00033083450206314107,0.03985106354383724,-0.3843810160230711,0.2000465136801346,0.5844275297032058,0.0207675729138474,0.03898722167470594,0.050965923497817256,0.42523875116196824,0.42476482850608216,0.0022324299801566062,0.008331373210498358,0.1531725800148773,8.438585324991971,0.002597525357985361,0.05955789848829465,0.15601644599131806,0.45824240782831716,0.38574114618036465
MIT011,RIGHT,MollyIntervention,8,2025-11-03T09:47:04.909146,2025-11-03T09:48:03.955972,0.0017534035016256507,0.017810824640747222,-0.0953209194624365,0.1732169387537497,0.2685378582161862,0.010358415122451375,-0.004288605085601602,0.03616803335129788,-0.2393493845967439,0.1310989149356215,0.3704482995323654,0.03253896998459885,-0.0028083270392531097,0.03641144665887556,-0.3843810160230711,0.2000465136801346,0.5844275297032058,0.025370571164559725,0.03409724097182072,0.042636568517704795,0.42523875116196824,0.42476482850608216,0.0017431981021905855,0.007609322433696487,0.1531725800148773,6.589288826280413,0.0018178769749649358,0.05246802421859983,0.10749231716166127,0.44326062896314444,0.4492470538751943
MIT011,RIGHT,Post-Relaxation,0,2025-11-03T09:48:29.409076,2025-11-03T09:49:28.455901,-0.00019539840968516787,0.05332396112458107,-0.3263419242925158,0.3193220494116455,0.6456639737041613,0.00797818597572265,0.00034465847519649003,0.06297869326782471,-0.6362481026491846,0.4461030344141748,1.0823511370633594,0.011704645109764425,-0.001059832545716951,0.05597168075747269,-0.3705957705824567,0.3421749872106706,0.7127707577931273,0.007732402973209425,0.046231842966906744,0.08835432413564313,0.6524840024573761,0.6521013949655756,0.005439388946724681,0.025776246633743755,0.4865022014466893,20.560890218619296,0.00780648659346629,0.07233620127991494,0.2859863396560414,0.39892180330864213,0.3150918570353164
MIT011,RIGHT,Post-Relaxation,1,2025-11-03T09:48:58.940301,2025-11-03T09:49:57.987127,-1.0420836021211803e-06,0.010932262903507742,-0.0582357894491103,0.0926391409139189,0.15087493036302918,0.00683637866207985,3.571581241929698e-06,0.037044309624452834,-0.2336150075107285,0.2453021806169693,0.4789171881276978,0.0101854333817001,-7.66590200188767e-07,0.02436687797499024,-0.1734129151432873,0.1014795803776717,0.274892495520959,0.007061709894261725,0.023441007440364144,0.03919259081258075,0.26089431454698797,0.2605167848327471,0.0026492675011721284,0.008924644592830084,0.180081351207149,10.014231154430645,0.0015360591746023894,0.035223740498760994,0.05730620019992096,0.6579978720799888,0.2846959277200901
MIT011,RIGHT,Post-Relaxation,2,2025-11-03T09:49:28.471526,2025-11-03T09:50:27.518352,-0.00015169895260907685,0.010362560144352618,-0.0582357894491103,0.0926391409139189,0.15087493036302918,0.005284565694250275,0.0001868349791553091,0.035074530785870105,-0.2336150075107285,0.1192262154797939,0.3528412229905224,0.0067033722756938,0.0001311226165806423,0.023912214963024116,-0.1734129151432873,0.1014795803776717,0.274892495520959,0.00481573808960695,0.020555736731936385,0.03856081155086999,0.26089431454698797,0.26058361416190795,0.0023284024374317248,0.008598618189615484,0.180081351207149,8.80136121349192,0.0014869361874617082,0.031076365278337247,0.056238968900180805,0.6442982637389084,0.2994627673609109
MIT011,RIGHT,Post-Relaxation,3,2025-11-03T09:49:58.002752,2025-11-03T09:50:57.049578,-4.852960931336815e-06,0.0029094099492606167,-0.0103993069875754,0.0106379079943143,0.0210372149818897,0.003964466964850825,3.0583127469835023e-07,0.0032219722252174073,-0.0113343692907793,0.0129473369908205,0.0242817062815998,0.004369615483559675,-1.8533684768146133e-06,0.0022812537694736415,-0.0071547847010004,0.0067866121646564,0.0139413968656568,0.0031043513486707,0.004488259504250472,0.0019762195566053304,0.013750165458229338,0.013451488115233785,0.0010064508982240523,0.0018047120156676648,0.0149055368951198,3.8043843952869176,3.905443735909369e-06,0.006720862972616237,0.35196278407124576,0.43164875205417524,0.21638846387457894
MIT011,RIGHT,Post-Relaxation,4,2025-11-03T09:50:27.533977,2025-11-03T09:51:26.580803,-1.3961574120877456e-06,0.0028522147777647108,-0.0087764805229477,0.0106379079943143,0.019414388517262002,0.003864357482188525,-1.6677316759128672e-05,0.003224028481797533,-0.0113343692907793,0.0129473369908205,0.0242817062815998,0.004241129241927025,-1.416651121946951e-05,0.0022711741976780904,-0.0081969628354851,0.0077039787869606,0.0159009416224457,0.0031643180783354997,0.004468514351461601,0.0019288808384945563,0.013141093099114239,0.012842415756118686,0.0009783774049036114,0.0018013795305389516,0.0149055368951198,3.6982665905356513,3.7205812891114625e-06,0.0066666015473595495,0.3434323263737418,0.4388079224663,0.21775975115995827
MIT011,RIGHT,Post-Relaxation,5,2025-11-03T09:50:57.065202,2025-11-03T09:51:56.112028,7.671464509605678e-06,0.0029206291358759473,-0.0116188234113406,0.010846132913958,0.022464956325298602,0.003980325747609275,1.1093707851495832e-06,0.0033324162560558488,-0.0114912463703403,0.011945778933582,0.0234370253039223,0.004353628563859475,-1.434739282893423e-06,0.002393831771278636,-0.0081969628354851,0.0086638349175332,0.016860797753018297,0.00329342970184825,0.0046195766725514835,0.00200625938230878,0.012728272636592758,0.012515691491157334,0.0009909418537517403,0.001830010092474131,0.0136559792070514,3.7457602071815783,4.025076709102006e-06,0.0069022676046523995,0.336286431274474,0.43779924313467744,0.22591432559084848
MIT011,RIGHT,Post-Relaxation,6,2025-11-03T09:51:26.596428,2025-11-03T09:52:25.643254,1.0643601899980921e-05,0.0039185410516116796,-0.0250284298317033,0.0255995576953484,0.0506279875270517,0.004520388010732099,6.8493801920024074e-06,0.0046317188907585545,-0.0367939202770217,0.0411716573753648,0.0779655776523865,0.0047891148254384005,1.7221972038911693e-05,0.0031466737366467384,-0.0204472475723023,0.0325355418165826,0.0529827893888849,0.003428873771558775,0.005522911477493834,0.004025822284879969,0.048504529349244214,0.04829194820380879,0.0011646761101590602,0.0023399663664237704,0.0412912421365851,4.402475696401248,1.620724506943617e-05,0.008279951567639313,0.3287343420037223,0.45928330673324747,0.2119823512630302
MIT011,RIGHT,Post-Relaxation,7,2025-11-03T09:51:56.127653,2025-11-03T09:52:55.174479,-1.4629617603749264e-06,0.0039903353364622775,-0.0250284298317033,0.0255995576953484,0.0506279875270517,0.004466319048467025,-2.3935115617402625e-05,0.004626490263502947,-0.0367939202770217,0.0411716573753648,0.0779655776523865,0.004824427398971626,-5.490521128921108e-06,0.0031656715045257446,-0.0204472475723023,0.0325355418165826,0.0529827893888849,0.00335691154176175,0.005546943662827926,0.0040719387897567285,0.048504529349244214,0.04832302183950761,0.0011411050785728588,0.0023224210142262585,0.0412912421365851,4.313377197005407,1.658068550752549e-05,0.008304670416663468,0.33628775642650915,0.45205947118136974,0.21165277239212102
