participant_id,side,phase,window_idx,window_start,window_end,temp_mean,temp_std,temp_min,temp_max,temp_range,temp_median,temp_iqr,temp_skewness,temp_kurtosis,temp_slope,temp_mean_diff,temp_std_diff
MIT021,RIGHT,Descriptive_Stress,7,2025-11-14T12:56:49.184111,2025-11-14T12:57:48.184185,30.625912574878082,0.043698986588471364,30.560558850478916,30.711624742997177,0.15106589251826108,30.616259807193433,0.07230008364424023,0.3645952691326544,-1.0925377607606523,0.002493222330921535,0.0025754786858693435,0.0012208601170762355
MIT021,RIGHT,Descriptive_Stress,8,2025-11-14T12:57:19.184148,2025-11-14T12:58:18.184222,30.707608676260826,0.05118484753931405,30.617527033396573,30.804014426637192,0.18648739324061836,30.71358329977862,0.08516053397929824,-0.012249181789832348,-1.0643899915397947,0.0029451843907134312,0.003160803275264718,0.001322998532566912
MIT021,RIGHT,Stroop_Stress,0,2025-11-14T12:59:10.184287,2025-11-14T13:00:09.184361,30.93846602578861,0.02463396024811462,30.895866569023266,30.969432798866556,0.07356622984329064,30.949665340419777,0.040203678452371605,-0.5954822380322022,-1.0882425566869856,0.0013626646578439444,0.0014888984241615574,0.0015464364694057773
MIT021,RIGHT,Stroop_Stress,1,2025-11-14T12:59:40.184325,2025-11-14T13:00:39.184399,30.96436478740355,0.008139527027783438,30.95114028189596,30.97925494224537,0.02811466034940935,30.964729546286172,0.012224417806354637,0.19817876425484388,-0.8175920496078457,0.0004308788439249118,0.0008986845743357813,0.0010514662025149512
MIT021,RIGHT,Math_Stress,0,2025-11-14T13:01:48.184485,2025-11-14T13:02:47.184559,30.92142559959458,0.030579865088265507,30.8653613306252,30.968643085588702,0.10328175496350411,30.92187136839512,0.05306873925785993,-0.05426947902606053,-1.1364600924110382,-0.0017547612382646013,0.0019863781326921693,0.0015918815565411485
MIT021,RIGHT,Math_Stress,1,2025-11-14T13:02:18.184522,2025-11-14T13:03:17.184596,30.869653003634497,0.029272521467618228,30.81828716383476,30.919463068148097,0.10117590431333667,30.865331662106186,0.05533071965909997,0.06475380816406641,-1.2758019930405422,-0.00168192760046495,0.001788986310996385,0.0011797139974880292
MIT021,RIGHT,Math_Stress,2,2025-11-14T13:02:48.184560,2025-11-14T13:03:47.184634,30.81987346066486,0.027876449662885307,30.778073927744902,30.86530199358717,0.08722806584226817,30.817163980084764,0.04662690133667624,0.048157408885559055,-1.2645248528358106,-0.0016003845583774882,0.0015827693359031442,0.0011608044578219742
MIT021,RIGHT,Math_Stress,3,2025-11-14T13:03:18.184598,2025-11-14T13:04:17.184672,30.771022760417896,0.027628741989704837,30.72652914534248,30.816040796334768,0.0895116509922893,30.777939633821717,0.048658195368847856,0.024751847857846496,-1.3424360715237837,-0.0015848178816611407,0.0016575919250388605,0.0012130550586263522
MIT021,RIGHT,Math_Stress,4,2025-11-14T13:03:48.184635,2025-11-14T13:04:47.184709,30.737166517878244,0.01369942062150423,30.717170984969616,30.777805339898528,0.06063435492891145,30.733224430121233,0.01591380829793465,1.086644435666777,0.6063776210732708,-0.0006889175432494096,0.0013155710981842615,0.0013326440192822846
MIT021,RIGHT,Math_Stress,5,2025-11-14T13:04:18.184673,2025-11-14T13:05:17.184747,30.709950817097816,0.02171061432674679,30.664231769177313,30.734690413638713,0.07045864446140016,30.716905317245384,0.03376030660164986,-0.7521506877983909,-0.7517944283785054,-0.0011612624086925947,0.0013401610993762519,0.0011194224861302716
MIT021,RIGHT,Math_Stress,6,2025-11-14T13:04:48.184710,2025-11-14T13:05:47.184784,30.66636951267814,0.029924276278776054,30.618504229582538,30.716639649521152,0.09813541993861463,30.66391234460005,0.05580110550498674,0.18589551405484234,-1.281266121132678,-0.0017197186501905944,0.0016633122023494006,0.0007385120347094486
MIT021,RIGHT,Math_Stress,7,2025-11-14T13:05:18.184748,2025-11-14T13:06:17.184822,30.621913333990758,0.02150746304269503,30.58967427024967,30.66359292002279,0.07391864977311968,30.6175296469679,0.03263264724235171,0.27722151617972685,-1.0564296810713931,-0.0012329764686870473,0.0012531497626299183,0.0007363348610964592
MIT021,RIGHT,Math_Stress,8,2025-11-14T13:05:48.184786,2025-11-14T13:06:47.184859,30.594982104162813,0.010635693085365832,30.577696951149964,30.61655506435326,0.038858113203296796,30.592306600261807,0.01584077813512863,0.5962052183982008,-0.8192083049578511,-0.0005714201284456443,0.0010564419164995845,0.001021418920121915
MIT021,RIGHT,MollyIntervention,0,2025-11-14T13:07:08.184865,2025-11-14T13:08:07.184868,30.544137802647434,0.005584035803032877,30.53631110694119,30.555266345922604,0.018955238981412492,30.54444871135602,0.008417945268739402,0.41573907658476783,-0.7943970496915229,-9.817083482906278e-05,0.0007121601237377426,0.0009980713783945764
MIT021,RIGHT,MollyIntervention,1,2025-11-14T13:07:38.184867,2025-11-14T13:08:37.184870,30.541081208367668,0.0046229169272920525,30.532478659914304,30.54864003428928,0.016161374374977555,30.540163481404793,0.008375207943231544,0.17143041265752218,-1.3646638703298561,-8.64437530113024e-05,0.0007328496640997824,0.001022507470227395
MIT021,RIGHT,MollyIntervention,2,2025-11-14T13:08:08.184868,2025-11-14T13:09:07.184872,30.53642794996168,0.004664538020439248,30.528304722759543,30.5470286997563,0.018723976996756875,30.536675591677657,0.006076772438316169,0.29129365745346225,-0.13458848120281663,-0.00023054434317017498,0.0007800802984619428,0.0009266770979533183
MIT021,RIGHT,MollyIntervention,3,2025-11-14T13:08:38.184870,2025-11-14T13:09:37.184874,30.5452889949522,0.016279266701832783,30.528304722759543,30.57700798783288,0.048703265073335444,30.538014502409403,0.02017445760364467,0.8829170675564447,-0.6626818961445067,0.0007744299111642867,0.001293568571572298,0.0015572663847707054
MIT021,RIGHT,MollyIntervention,4,2025-11-14T13:09:08.184872,2025-11-14T13:10:07.184876,30.581655810781594,0.029303354751874035,30.528683959782917,30.629435012797085,0.10075105301416798,30.576958853575704,0.051692191165361834,0.0009073762510308242,-1.155558454568628,0.0016801650419553476,0.0018012278631368654,0.0013385826394822803
MIT021,RIGHT,MollyIntervention,5,2025-11-14T13:09:38.184874,2025-11-14T13:10:37.184878,30.637949725199448,0.038293598345305435,30.576835488413572,30.71155642858923,0.13472094017565794,30.63075015970349,0.06388778634190118,0.31822345415407144,-0.995751509194597,0.0021861738048910865,0.002284142485010026,0.001091345018004961
MIT021,RIGHT,MollyIntervention,6,2025-11-14T13:10:08.184876,2025-11-14T13:11:07.184879,30.706107585868956,0.04341022985076679,30.63206530660989,30.781230904437137,0.14916559782724903,30.713011104848256,0.06685252781047879,-0.10803994177540958,-1.0407253075359946,0.0024947043676775654,0.002528230471648289,0.0009339622060076746
MIT021,RIGHT,Post-Relaxation,0,2025-11-14T13:11:22.184880,2025-11-14T13:12:21.184884,30.873419697510688,0.02553340544709442,30.82859132079322,30.91232369311207,0.08373237231885255,30.87370762223874,0.045129056207919405,-0.19067111554718244,-1.1574154296951134,0.0014638449613862106,0.0014573556576605129,0.0009911122914258849
MIT021,RIGHT,Post-Relaxation,1,2025-11-14T13:11:52.184882,2025-11-14T13:12:51.184886,30.9127193735716,0.020537057118658816,30.87414888271805,30.942846284399597,0.06869740168154692,30.913651897132265,0.03474778080487084,-0.23794086920856292,-1.1407358845733013,0.0011762413808795633,0.0012855157996358986,0.0009205260526191541
MIT021,RIGHT,Post-Relaxation,2,2025-11-14T13:12:22.184884,2025-11-14T13:13:21.184887,30.93803821365258,0.009692634802512534,30.91498010115246,30.94890917660382,0.03392907545136126,30.942150651849143,0.01521133490148685,-0.8019365311530223,-0.6896651240486413,0.0005003329127493465,0.0010733279012907525,0.0012072798265907526
MIT021,RIGHT,Post-Relaxation,3,2025-11-14T13:12:52.184886,2025-11-14T13:13:51.184889,30.9522508795667,0.008621610774244927,30.94047732966277,30.97248134357988,0.03200401391710983,30.948846776382,0.01382809981129185,0.7852339037078607,-0.6808232247801196,0.0004398225329753287,0.0011437744953500524,0.001261671415053932
MIT021,RIGHT,Post-Relaxation,4,2025-11-14T13:13:22.184887,2025-11-14T13:14:21.184891,30.97794462341241,0.022246055455450255,30.94794170565122,31.022593076469285,0.07465137081806361,30.97348105411445,0.03316058870290561,0.4649868485188258,-0.9130569459483202,0.0012570918678010436,0.0015076824631375092,0.0011033272868913493
